,location,name,url,score,description,latitude,longitude
1297,Strasbourg,Maison Kammerzell Hotel,https://www.booking.com/hotel/fr/baumann-maison-kammerzell.fr.html, 7.8 ,"L'hôtel Kammerzell propose un hébergement exceptionnel dans un superbe bâtiment, alliant tradition et modernité, pour vous faire passer un séjour agréable. ",48.581884510694,7.74963408708572
1298,Strasbourg,"Appartements Paola, Pamela, Patricia et Pascale",https://www.booking.com/hotel/fr/paola.fr.html, 7.7 ,"Situés au cœur de Strasbourg, les Appartements Paola et Pamela vous proposent un hébergement moderne comportant une connexion Wi-Fi gratuite ainsi qu'une entrée privée. ",48.5836198565123,7.74157136678696
1299,Strasbourg,Hôtel Restaurant Le Chut,https://www.booking.com/hotel/fr/chut.fr.html, 8.3 ,L'hôtel Chut est un hôtel agréable au style contemporain situé en plein cœur du quartier de la Petite France de Strasbourg. Il dispose d'une connexion Wi-Fi gratuite. ,48.5812625752206,7.73946315050125
1300,Strasbourg,Best Western Plus Hotel Villa D'est,https://www.booking.com/hotel/fr/cieldenuit.fr.html, 8.4 ,"Situé à 20 minutes à pied du centre-ville de Strasbourg, le Best Western Plus Hotel Villa D'est propose des chambres climatisées avec connexion Wi-Fi gratuite. ",48.5922721857763,7.7457482367754
1301,Strasbourg,Hotel Rohan,https://www.booking.com/hotel/fr/hotel-de-rohan.fr.html, 8.6 ,"L'Hôtel De Rohan est situé dans le centre historique de Strasbourg, à seulement 150 mètres de la cathédrale et du palais Rohan. L'hôtel dispose de 2 terrasses meublées. ",48.5809449504434,7.75043070316315
1302,Strasbourg,Hotel Les Haras,https://www.booking.com/hotel/fr/ha-tel-les-haras.fr.html, 9.1 ,"Situé dans un bâtiment historique du XVIIIe siècle, l’Hôtel Les Haras se trouve à Strasbourg, à seulement 200 mètres du centre-ville. ",48.577043189133,7.74252690374851
1303,Strasbourg,Garrigae Villa La Florangerie,https://www.booking.com/hotel/fr/villa-novarina.fr.html, 8.9 ,"Doté d’une piscine extérieure, le Garrigae Villa La Florangerie est un hôtel 4 étoiles proposant des chambres climatisées avec une salle de bains privative et une connexion Wi-Fi gratuite à...",48.5893613326861,7.77331933379173
1304,Toulouse,Mercure Toulouse Centre Saint-Georges,https://www.booking.com/hotel/fr/mercure-toulouse-saint-georges.fr.html, 8.1 ,"Le Mercure Toulouse Centre Saint-Georges propose des hébergements climatisés dotés d'une connexion Wi-Fi gratuite dans le centre historique de Toulouse, à seulement 50 mètres de la place Wilson et à...",43.6033286132389,1.44823595881462
1305,Bayonne,Beautiful apt in the HISTORICAL CENTER of BAYONNE,https://www.booking.com/hotel/fr/beautiful-apt-in-the-historical-center-of-bayonne.fr.html,,"Le Beautiful apt in the HISTORICAL CENTER of BAYONNE propose un hébergement avec une connexion Wi-Fi gratuite à Bayonne, à 300 mètres de la cathédrale Sainte-Marie, à 1,1 km du parc Ansot et à 300...",43.490122,-1.473703
1306,Bayonne,By'Ona Marquisat au calme à 2 pas de l'Adour,https://www.booking.com/hotel/fr/appart-cotebaque-bayonne-premium.fr.html, 8.4 ,"Situé à Bayonne, à 2,1 km de la cathédrale Sainte-Marie et à 3 km du parc Ansot, le By'Ona Marquisat au calme à 2 pas de l'Adour propose des hébergements avec une connexion Wi-Fi gratuite et une...",43.4949357,-1.4667263
1307,Bayonne,L'estanquet de Mylène,https://www.booking.com/hotel/fr/estanquet-de-mylene.fr.html, 7.6 ,"Situé à Bayonne, à seulement 1,1 km du parc Ansot, l'établissement L'estanquet de Mylène propose un hébergement avec vue sur la ville, connexion Wi-Fi et parking privé gratuits. ",43.478933078421,-1.488506536771
1308,Bayonne,Bayonne: appartement hypercentre Saint-Esprit,https://www.booking.com/hotel/fr/bayonne-appartement-hypercentre-saint-esprit.fr.html,,"Situé à Bayonne, à 1 km de la cathédrale Sainte-Marie et à 2 km du parc Ansot, Bayonne: L'appartement hypercentre Saint-Esprit dispose d'une connexion Wi-Fi gratuite et de la climatisation. ",43.4971426,-1.4685272
1309,Bayonne,Bright apartment with loggia in Bayonne,https://www.booking.com/hotel/fr/bright-apartment-with-loggia-in-bayonne.fr.html, 8.0 ,"Le Bright apartment with loggia in Bayonne est situé à Bayonne, à 3,6 km de la cathédrale Sainte-Marie, à 5 km du parc Ansot et à 2,7 km de la préfecture des Pyrénées-Atlantiques. ",43.5068407,-1.48000539999998
1310,Bayonne,"Appartement Bayonne, 2 pièces, 4 personnes - FR-1-248-24",https://www.booking.com/hotel/fr/apartment-marinadour.fr.html, 7.7 ,"Situé à Bayonne, à 1,2 km de la cathédrale Sainte-Marie et à 2,9 km du parc Ansot, l'Appartement Bayonne, 2 pièces, 4 personnes - FR-1-248-24 propose un hébergement avec une connexion Wi-Fi gratuite...",43.497462,-1.485181
1311,Bayonne,Du Large,https://www.booking.com/hotel/fr/du-large-bayonne1.fr.html, 8.6 ,"Le Du Large est situé à Bayonne, à 3,4 km de la cathédrale Sainte-Marie. Cet établissement propose des hébergements avec la climatisation et une connexion Wi-Fi gratuite. ",43.492958,-1.463616
1312,Bayonne,Cosy appartement Bayonne historique,https://www.booking.com/hotel/fr/cosy-appartement-bayonne-historique.fr.html, 9.4 ,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Cosy appartement Bayonne historique propose un hébergement à Bayonne, à moins de 1 km du jardin botanique. ",43.4952,-1.469412
1313,Strasbourg,Hôtel & Spa Le Bouclier D'or,https://www.booking.com/hotel/fr/le-bouclier-d-or.fr.html, 9.2 ,"L'Hôtel & Spa Le Bouclier d'Or se situe dans le quartier historique de la Petite France, dans un bâtiment du XVIème siècle, à 5 minutes à pied de la cathédrale Notre-Dame de Strasbourg. ",48.5805297284509,7.74373322725296
1314,Toulouse,Ibis Styles Toulouse Centre Canal du Midi,https://www.booking.com/hotel/fr/kyriad-toulouse.fr.html, 7.1 ,"L'Ibis Styles Toulouse Centre Canal du Midi est situé dans le centre de Toulouse, au bord du canal du Midi, à côté de la salle de concert Halle aux Grains, à seulement 1 km de la place du Capitole et...",43.6014708977119,1.45706829433038
1315,Toulouse,La Petite Auberge de Saint-Sernin,https://www.booking.com/hotel/fr/la-petite-auberge-de-compostelle.fr.html, 8.3 ,"Installée dans le centre historique de Toulouse, La Petite Auberge de Saint-Sernin propose une connexion Wi-Fi gratuite et un hébergement avec cuisine indépendante. ",43.6090177469045,1.43829569220543
1316,Toulouse,Lagrange Aparthotel Toulouse Saint-Michel,https://www.booking.com/hotel/fr/privila-ge-appart-guillaumet.fr.html, 8.3 ,"Le Lagrange Aparthotel Toulouse Saint-Michel est situé à seulement 160 mètres de la station de métro Saint-Michel, à 10 minutes à pied du musée d'histoire naturelle et à 1,5 km du stade de Toulouse. ",43.5876359159792,1.44667893648148
1317,Toulouse,Odalys City Centre Compans Caffarelli,https://www.booking.com/hotel/fr/odalys-city-centre-compans-caffarelli.fr.html,,"Situated in Toulouse, Odalys City Centre Compans Caffarelli features accommodation 1.8 km from Zénith de Toulouse. ",43.6090789,1.4274835
1318,Toulouse,Le Grand Balcon Hotel,https://www.booking.com/hotel/fr/le-grand-balcon-toulouse.fr.html, 8.8 ,"Situé dans le centre de Toulouse, à 4 km du Stadium, Le Grand Balcon Hotel est un établissement 4 étoiles doté d'une décoration des années 1930 et d'une réception ouverte 24h/24. ",43.6048736714363,1.44249469041824
1319,Toulouse,Hotel Ours Blanc - Centre,https://www.booking.com/hotel/fr/ours-blanc-centre.fr.html, 7.3 ,"L'Hotel Ours Blanc - Centre vous accueille sur la place Victor Hugo, dans le centre de Toulouse. Il est situé à 200 mètres de la station de métro Jeanne d'Arc et à 4 km du stade de Toulouse. ",43.6062739978838,1.44707523286343
1320,Toulouse,Campanile Toulouse Purpan,https://www.booking.com/hotel/fr/campanilepurpan.fr.html, 8.3 ,"Installé à proximité de l'autoroute A620, le Campanile Toulouse Purpan se trouve à 5 km de l'aéroport de Toulouse-Blagnac. ",43.6068100365509,1.39372944831848
1321,Toulouse,Aparthotel Adagio Access Toulouse St Cyprien,https://www.booking.com/hotel/fr/citea-toulouse-st-cyprien.fr.html, 7.7 ,"Situé dans le centre de Toulouse, l'Aparthotel Adagio Access Toulouse St Cyprien propose des studios et des appartements climatisés avec connexion Internet gratuite. ",43.5972169413574,1.42789274454117
1322,Bayonne,"Superbe T3 avec balcon, parking et vue dégagée",https://www.booking.com/hotel/fr/superbe-t3-avec-balcon-parking-et-vue-degagee.fr.html,,"Situé à 1,4 km de la cathédrale Sainte-Marie et à 1,5 km du parc Ansot, le Superbe T3 avec balcon, parking et vue dégagée propose un hébergement à Bayonne. Vous bénéficierez d'un balcon privé. ",43.4851509,-1.4926539
1323,Bayonne,Beau 3 pièces entouré de verdure + terrasse,https://www.booking.com/hotel/fr/beau-3-pieces-entoure-de-verdure-terrasse.fr.html, 7.7 ,"Situé à Bayonne, à seulement 1,9 km de la cathédrale Sainte-Marie, le Beau 3 pièces entouré de verdure + terrasse propose un hébergement avec vue sur le jardin, connexion Wi-Fi et parking privé...",43.5074325,-1.4753011
1324,Bayonne,ELEGANT DESIGN apt with VIEW on the ADOUR,https://www.booking.com/hotel/fr/elegant-design-apt-with-view-on-the-adour.fr.html,,"L'ELEGANT DESIGN apt with VIEW on the ADOUR est situé à Bayonne, à 500 mètres de la cathédrale Sainte-Marie, à 1,4 km du parc Ansot et à 100 mètres du musée Bonnat-Helleu, le musée des beaux-arts de...",43.492863,-1.472708
1325,Bayonne,Zabala St Esprit,https://www.booking.com/hotel/fr/zabala-st-esprit.fr.html,,"Le Zabala St Esprit propose un hébergement avec connexion Wi-Fi gratuite à Bayonne, à 1 km de la cathédrale Sainte-Marie, à 2 km du parc Ansot et à 600 mètres du musée Bonnat-Helleu, musée des...",43.497051739816,-1.468317873016
1326,Bayonne,Eroso Saint Esprit proche gare WIFI bureaux,https://www.booking.com/hotel/fr/eroso-saint-esprit-proche-gare-wifi-bureaux.fr.html, 8.3 ,"Offrant une vue sur la ville, l'Eroso Saint Esprit proche gare WIFI bureaux est un hébergement situé à Bayonne, à 1,1 km de la cathédrale Sainte-Marie et à 2 km du parc Ansot. ",43.497471325878,-1.467981676057
1327,Bayonne,Duplex hyper centre parking privatif,https://www.booking.com/hotel/fr/duplex-hyper-centre-parking-privatif.fr.html, 6.0 ,"Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le Duplex hyper centre parking privatif est situé à Bayonne, à seulement 300 mètres de la cathédrale Sainte-Marie. ",43.4932004,-1.4769524
1328,Bayonne,L'âme Nomade - Bayonne Centre,https://www.booking.com/hotel/fr/l-39-ame-nomade-bayonne-centre.fr.html, 8.7 ,"Offrant une vue sur la rivière, L'âme Nomade - Bayonne Centre est un hébergement situé à Bayonne, à 3,2 km du parc Ansot et à moins de 1 km de la préfecture des Pyrénées-Atlantiques. ",43.497874986986,-1.48486985
1329,Bayonne,Charming Basque villa with terrace and garden in Bayonne - Welkeys,https://www.booking.com/hotel/fr/charming-basque-villa-with-terrace-and-garden-in-bayonne-welkeys.fr.html,,"Doté d'un balcon avec vue sur la rivière, d'un jardin et d'une terrasse, le Charming Basque villa with terrace and garden est situé à Bayonne - Welkeys, à proximité de la cathédrale Sainte-Marie et à...",43.489674,-1.4675428
1330,Toulouse,Hôtel Le Père Léon,https://www.booking.com/hotel/fr/ha-tel-le-pa-re-la-c-on.fr.html, 8.7 ,"L’Hôtel Le Père Léon est un établissement 3 étoiles situé dans le centre de Toulouse, juste en face de la station de métro Esquirol et à 3 km du Stadium de Toulouse. ",43.600436985068,1.44399739801884
1331,Toulouse,ibis Styles Toulouse Centre Gare,https://www.booking.com/hotel/fr/terminus-toulouse.fr.html, 8.0 ,"Installé dans un bâtiment datant du XIXe siècle, l'ibis Styles Toulouse Centre Gare se trouve au cœur de Toulouse, en face de la gare SNCF de Toulouse-Matabiau et de l'arrêt de la navette aéroport. ",43.6111224491923,1.45225524902344
1332,Toulouse,Campanile Toulouse Balma - Cité de l'Espace,https://www.booking.com/hotel/fr/campaniletoulousecitedelespace.fr.html, 8.3 ,"Le Campanile Toulouse Balma - Cité de l’Espace est situé à proximité de la Cité de l’espace, à 9 km à l’est du centre-ville de Toulouse et 9 km du Stadium de la ville. ",43.5840950963761,1.49317368865013
1333,Toulouse,Zenitude Hôtel-Résidences Toulouse Fluvia,https://www.booking.com/hotel/fr/fluvia-residence.fr.html, 8.0 ,"Situé à Toulouse, à 2 minutes à pied de la Garonne et à 4,5 km du stade de Toulouse, le Zenitude Hôtel-Résidences Toulouse Fluvia propose des appartements et studios spacieux insonorisés munis d’une...",43.5570662946298,1.42985343933105
1334,Toulouse,Hotel Ours Blanc - Place Victor Hugo,https://www.booking.com/hotel/fr/ours-blanc-25-place-victor-hugo.fr.html, 7.3 ,"Situé en plein cœur de Toulouse, l'Hotel Ours Blanc - Place Victor Hugo est situé à côté de la place Victor Hugo, à 4 km du stade. Toutes les chambres sont insonorisées. ",43.6070188184348,1.44618473947048
1335,Toulouse,Le Clocher de Rodez Centre Gare,https://www.booking.com/hotel/fr/comforthotelleclocherderodez.fr.html, 7.6 ,"Installé au cœur de Toulouse, l'Hôtel Le Clocher de Rodez se trouve à 700 mètres de la gare de Toulouse-Matabiau. ",43.6088628650955,1.4463597536087
1336,Toulouse,Best Western Hotel Innes Toulouse Centre,https://www.booking.com/hotel/fr/best-western-athenee.fr.html, 8.2 ,"Le Best Western Hotel Innes Toulouse Centre vous accueille dans le centre-ville de Toulouse, à côté de la station de métro Jeanne-d’Arc. ",43.6106087823946,1.44708797335625
1337,Toulouse,Grand Hotel de l'Opera - BW Premier Collection,https://www.booking.com/hotel/fr/grand-de-l-opera-toulouse.fr.html, 8.6 ,"Cet hôtel se trouve dans le centre-ville de Toulouse, à 100 mètres de la station de métro Capitole. ",43.6038578802577,1.44400209188461
1338,Toulouse,Hôtel des Ambassadeurs,https://www.booking.com/hotel/fr/des-ambassadeurs-toulouse.fr.html, 7.0 ,L'Hôtel Des Ambassadeurs est situé en face de la gare SNCF de Toulouse-Matabiau. Il propose un hébergement climatisé doté d'une connexion Wi-Fi gratuite. ,43.6108782395321,1.45160146057606
1339,Toulouse,Mercure Toulouse Centre Wilson Capitole,https://www.booking.com/hotel/fr/mercure-toulouse-wilson.fr.html, 8.6 ,"Le Mercure Toulouse Centre Wilson Capitole est situé dans le centre de Toulouse, dans le quartier animé des théâtres et des restaurants. Il propose des hébergements modernes et un bar. ",43.6047435423579,1.44867517054081
1340,Toulouse,Aparthotel Adagio Access Toulouse Jolimont,https://www.booking.com/hotel/fr/citea-toulouse-jolimont.fr.html, 7.7 ,"Situé à Toulouse, à seulement 10 mètres de la station de métro Jolimont (ligne A) et à 5 km du stade, l'Aparthotel Adagio Access Toulouse Jolimont appartient à la gamme Adagio Access. ",43.6147587739313,1.46306186914444
1341,Toulouse,Hotel Arena Toulouse,https://www.booking.com/hotel/fr/arena-toulouse.fr.html, 9.0 ,"Situé à Toulouse, à 7 km du Stadium TFC, l'Hotel Arena Toulouse propose des hébergements avec une connexion Wi-Fi et un parking privé gratuits. ",43.5843376998005,1.49191968227842
1342,Toulouse,Zenitude Hôtel-Résidences Toulouse Métropole,https://www.booking.com/hotel/fr/appart-city-toulouse-hippodrome.fr.html, 7.2 ,"Situé à Toulouse, en face de l’hippodrome, près des jardins du Barry, le Zenitude Hôtel-Résidences Toulouse Métropole dispose d’une piscine extérieure. Le Stadium de Toulouse est accessible à 4 km. ",43.5914922095608,1.40322983264923
1343,Toulouse,Ibis Toulouse Purpan Aeroport,https://www.booking.com/hotel/fr/balladins-toulouse-superior.fr.html, 8.2 ,"Situé à 5 km de l'aéroport de Toulouse-Blagnac et à 7 km du stade de Toulouse, l'ibis Toulouse Purpan est facilement accessible par l'autoroute A620. ",43.6138557819001,1.39664769172668
1344,Toulouse,Le Clos des Salins,https://www.booking.com/hotel/fr/le-clos-des-salins.fr.html, 9.7 ,"Occupant un bâtiment moderne situé en plein centre-ville historique de Toulouse, Le Clos des Salins est à 450 mètres de la station de métro Carmes, à 5 minutes à pied du tramway T2 desservant...",43.5944136169006,1.44607275724411
1345,Toulouse,Campanile Toulouse Sesquieres,https://www.booking.com/hotel/fr/campaniletoulousesesquieres.fr.html, 7.4 ,"Situé à 8 km au nord du centre de Toulouse, cet hôtel Campanile se trouve à côté de l'autoroute A62 et du lac de Sesquières. ",43.6465373953878,1.41912862658501
1346,Besancon,"2 pièces avec Terrasse, Piscine, parking privatif",https://www.booking.com/hotel/fr/bregille.fr.html, 7.3 ,"Doté d'une piscine privée, le 2 pièces avec Terrasse, Piscine, parking privatif est situé à Besançon. ",47.2456204,6.0559619
1347,Besancon,"L'horloge,terrasse, parking gratuit- Home-One",https://www.booking.com/hotel/fr/horloge-terrasse-parking-gratuit.fr.html, 9.1 ,"Bénéficiant d'une vue sur le jardin, L'horloge, terrasse, parking gratuit Le Home-One propose un hébergement avec une terrasse et une machine à café, à environ 5 km de Micropolis. ",47.2598035,6.0171347
1348,Besancon,Appart'Hôtel Luxapparts,https://www.booking.com/hotel/fr/luxapparts.fr.html, 8.4 ,"Implanté dans le centre de Besançon, le Appart'Hôtel Luxapparts propose un appartement moderne et indépendant bénéficiant d'une terrasse donnant sur la rivière. ",47.2373395584647,6.03551203121333
